arm,annotation_id,question_id,split,question_type,fact_type,binary_label,evidence_cluster,period_component,mean_token_nll,mean_token_entropy,max_token_entropy,one_minus_mean_top2_margin,one_minus_min_top2_margin,mean_spilled_energy_abs_delta,max_spilled_energy_abs_delta,mean_spilled_energy_delta,negative_mean_spilled_energy_delta,mean_spilled_probability_mass_after_top1,mean_spilled_probability_mass_after_top2,max_selected_step_energy_gap,all_positive,all_negative,dev_fact_type_prior
stored_six_decimal_scores,ann_full100_draft_q_0076_005,q_0076,dev,product_revenue_share_month,currency_amount,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.001088,0.009164,0.055704,0.001629,0.009883,3.339103,5.374336,-0.303336,0.303336,0.001084,0.00054,0.006746,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0076_006,q_0076,dev,product_revenue_share_month,percentage,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,1.485435,1.757944,2.33853,0.766772,0.969365,3.53924,6.546324,2.580037,-2.580037,0.622574,0.478376,2.351992,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0044_001,q_0044,test,country_comparison_month,month,0,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,3.3e-05,0.000398,0.002324,4.2e-05,0.000242,3.624999,7.874996,0.083335,-0.083335,3.3e-05,2.5e-05,0.000196,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0044_002,q_0044,test,country_comparison_month,country,1,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,0.071654,0.262657,0.262657,0.136578,0.136578,0.188379,0.188379,-0.188379,0.188379,0.069147,0.001717,0.071655,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0044_003,q_0044,test,country_comparison_month,comparison_direction,1,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,0.131485,0.289285,0.818129,0.201575,0.707281,5.212595,10.011053,0.207068,-0.207068,0.10799,0.014405,0.462263,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0044_004,q_0044,test,country_comparison_month,currency_amount,0,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,0.025065,0.096631,0.394612,0.04389,0.266098,2.055605,7.110678,0.106842,-0.106842,0.02375,0.003611,0.142906,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0044_005,q_0044,test,country_comparison_month,currency_amount,0,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,6.2e-05,0.000731,0.004828,8.2e-05,0.000529,3.515255,8.997038,-0.515245,0.515245,6.2e-05,4.2e-05,0.00042,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0044_006,q_0044,test,country_comparison_month,currency_amount,1,76d0aa2ce76cbcfea6a8a5acbc1e87dbee8ede532220e8483b648a7bb2ae51b5,period_component_01,0.207519,0.611936,1.86571,0.200189,0.719663,1.737168,4.017836,0.433437,-0.433437,0.156382,0.112575,0.813122,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0049_001,q_0049,test,country_comparison_month,month,0,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,1.9e-05,0.000236,0.001374,2.4e-05,0.000141,3.75,7.374998,0.041667,-0.041667,1.9e-05,1.3e-05,0.000111,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0049_002,q_0049,test,country_comparison_month,country,1,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,0.090325,0.341228,0.341228,0.161361,0.161361,0.219362,0.219362,-0.219362,0.219362,0.086366,0.01137,0.090326,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0049_003,q_0049,test,country_comparison_month,comparison_direction,1,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,0.046642,0.170747,0.476043,0.080689,0.274316,5.115978,10.182978,0.024489,-0.024489,0.043702,0.006715,0.154167,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0049_004,q_0049,test,country_comparison_month,currency_amount,0,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,0.038828,0.12919,0.62269,0.067534,0.329607,3.05855,7.250103,0.1915,-0.1915,0.035945,0.004356,0.180601,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0049_005,q_0049,test,country_comparison_month,currency_amount,0,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,0.001858,0.009495,0.090296,0.00367,0.035987,4.06117,8.968817,-0.482533,0.482533,0.001841,1.2e-05,0.018166,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0049_006,q_0049,test,country_comparison_month,percentage,1,cabd686b3231c1e06515647b605c430716c227acf949c92186cff5ad343e22ba,period_component_02,1.148502,1.629016,2.354663,0.644879,1.0,3.194089,5.774937,1.520371,-1.520371,0.525561,0.406243,2.223822,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0069_001,q_0069,test,top3_products_month,month,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,8e-06,0.00011,0.000559,9.99999999995e-06,5.3e-05,3.65651,8.689068,-0.90651,0.90651,8e-06,6e-06,4.2e-05,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0069_002,q_0069,test,top3_products_month,ranking,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.110476,0.288001,0.573187,0.188738,0.376966,3.123298,5.371317,-2.248019,2.248019,0.09915,0.009562,0.220675,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_003,q_0069,test,top3_products_month,product_name,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.186508,0.201194,1.993385,0.073594,0.733377,4.781084,10.375135,0.518985,-0.518985,0.058004,0.042415,1.863256,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_004,q_0069,test,top3_products_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.057111,0.147839,0.584146,0.095347,0.537968,3.30547,8.768902,-0.156853,0.156853,0.05078,0.006213,0.313444,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0069_005,q_0069,test,top3_products_month,ranking,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,5e-06,7.9e-05,0.000147,9.00000000004e-06,1.6e-05,2.124982,2.249964,-2.124982,2.124982,5e-06,2e-06,1.1e-05,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_006,q_0069,test,top3_products_month,product_name,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.048632,0.12415,1.440459,0.052696,0.620763,3.228693,7.374233,0.521396,-0.521396,0.03708,0.021463,0.577078,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_007,q_0069,test,top3_products_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,9e-06,0.000111,0.000544,1.3e-05,7.3e-05,2.84722,6.125004,-0.402773,0.402773,9e-06,4e-06,4.6e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0069_008,q_0069,test,top3_products_month,ranking,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,3e-06,4.8e-05,7.9e-05,4e-06,6.99999999998e-06,1.68749,3.25,-1.68749,1.68749,3e-06,2e-06,6e-06,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_009,q_0069,test,top3_products_month,product_name,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.05803,0.104471,1.040278,0.08255,0.824898,3.012506,8.125248,0.662548,-0.662548,0.044044,0.005539,0.57992,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0069_010,q_0069,test,top3_products_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,4e-06,5.9e-05,0.000243,6.99999999998e-06,3.2e-05,3.263802,5.874994,-0.930468,0.930468,4e-06,2e-06,1.9e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0081_001,q_0081,dev,product_revenue_share_month,month,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,8e-06,0.000105,0.00054,9.99999999995e-06,5.3e-05,4.864477,11.811871,-1.322811,1.322811,8e-06,5e-06,4e-05,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0081_002,q_0081,dev,product_revenue_share_month,percentage,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,1.47256,1.827802,2.297263,0.719292,0.982842,4.00523,5.795034,2.274828,-2.274828,0.586744,0.454197,2.496658,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0081_003,q_0081,dev,product_revenue_share_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.093164,0.29953,1.786688,0.096043,0.552074,2.029131,4.636982,0.133047,-0.133047,0.072631,0.049219,0.583847,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0081_004,q_0081,dev,product_revenue_share_month,currency_amount,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.01498,0.043502,0.429209,0.027765,0.296931,2.996322,8.349056,-0.371309,0.371309,0.013937,0.00011,0.161413,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_001,q_0086,dev,product_revenue_share_month,month,0,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.017644,0.060552,0.362498,0.03255,0.195217,5.098583,8.25,0.0681,-0.0681,0.016743,0.000937,0.105808,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0086_002,q_0086,dev,product_revenue_share_month,percentage,1,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.421553,1.047041,2.047475,0.444072,0.727767,2.239883,5.245611,0.704575,-0.704575,0.316338,0.188603,1.009642,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0086_003,q_0086,dev,product_revenue_share_month,currency_amount,1,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.057349,0.244424,1.43243,0.065032,0.356479,3.562849,10.24403,0.223463,-0.223463,0.049601,0.034169,0.343184,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_004,q_0086,dev,product_revenue_share_month,currency_amount,0,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.010958,0.042644,0.297532,0.020137,0.14087,3.534834,7.743811,0.072323,-0.072323,0.010549,0.000962,0.076637,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_005,q_0086,dev,product_revenue_share_month,currency_amount,0,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.000121,0.00122,0.007843,0.000185,0.001184,2.431014,5.073076,-0.274739,0.274739,0.000121,5.7e-05,0.000805,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_006,q_0086,dev,product_revenue_share_month,currency_amount,1,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.246103,0.510472,1.194354,0.261559,0.739391,2.387428,7.150625,0.241378,-0.241378,0.155495,0.049431,1.203472,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_007,q_0086,dev,product_revenue_share_month,currency_amount,1,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.109138,0.166203,1.20191,0.122788,1.0,2.666615,5.80859,0.167282,-0.167282,0.073668,0.024548,0.918118,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_008,q_0086,dev,product_revenue_share_month,currency_amount,0,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.000253,0.001938,0.015595,0.000494,0.004368,2.833848,6.090914,-0.383843,0.383843,0.000252,1.1e-05,0.002188,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0086_009,q_0086,dev,product_revenue_share_month,percentage,1,b1bec6852559fcb39434e058d7497d86375efb35fba34febb5b2ad917605cc1f,period_component_01,0.00338,0.025816,0.053659,0.005299,0.009793,2.470756,5.37561,0.199994,-0.199994,0.003372,0.001445,0.007029,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0087_001,q_0087,test,product_revenue_share_month,month,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.01256,0.052912,0.317093,0.021981,0.131853,4.870513,8.473066,0.129493,-0.129493,0.012098,0.002215,0.075335,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0087_002,q_0087,test,product_revenue_share_month,percentage,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,1.651986,1.750756,2.338544,0.681564,0.984633,4.759729,6.267199,2.573427,-2.573427,0.583548,0.485532,2.416876,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0087_003,q_0087,test,product_revenue_share_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.168143,0.194583,0.958486,0.117109,0.710884,2.152211,5.23823,0.405589,-0.405589,0.064664,0.01222,1.099655,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0087_004,q_0087,test,product_revenue_share_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.000902,0.005816,0.039021,0.00175,0.012074,2.482125,6.749943,-0.124974,0.124974,0.000899,4.8e-05,0.006184,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0087_005,q_0087,test,product_revenue_share_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,3.6e-05,0.000437,0.001824,5.1e-05,0.000227,3.220962,4.999969,-0.470957,0.470957,3.6e-05,2.2e-05,0.000162,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0087_006,q_0087,test,product_revenue_share_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.162531,0.351961,1.197361,0.219303,1.0,3.380898,5.489462,0.253737,-0.253737,0.126028,0.032753,0.864462,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0087_007,q_0087,test,product_revenue_share_month,currency_amount,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.000439,0.003159,0.042286,0.000772,0.010593,3.277039,10.003576,-0.241317,0.241317,0.000438,0.000104,0.006008,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0097_001,q_0097,dev,return_impact_month,month,0,df50cba613c1fbd17fc151a4be47bd9a78e26d15fde6cef1e8919a2c31463dcf,period_component_04,0.000431,0.00311,0.018636,0.000843,0.005055,4.208333,7.874996,-0.083333,0.083333,0.000431,1.8e-05,0.002586,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0097_002,q_0097,dev,return_impact_month,currency_amount,0,df50cba613c1fbd17fc151a4be47bd9a78e26d15fde6cef1e8919a2c31463dcf,period_component_04,0.140679,0.141621,1.107049,0.077964,0.713222,3.058273,5.375141,0.299338,-0.299338,0.050295,0.022627,1.359695,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0097_003,q_0097,dev,return_impact_month,currency_amount,0,df50cba613c1fbd17fc151a4be47bd9a78e26d15fde6cef1e8919a2c31463dcf,period_component_04,0.009351,0.04876,0.341365,0.014337,0.100818,3.408621,11.401701,0.176606,-0.176606,0.009105,0.003873,0.071453,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0098_001,q_0098,test,return_impact_month,month,0,63a01401d077fdacf2a3bb90e547a472fbf6ce02f3dd76d3bc5e69bc4e7c3880,period_component_02,0.000387,0.002872,0.017216,0.000751,0.004502,3.916666,7.624998,0.125,-0.125,0.000387,2.3e-05,0.002323,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0098_002,q_0098,test,return_impact_month,currency_amount,0,63a01401d077fdacf2a3bb90e547a472fbf6ce02f3dd76d3bc5e69bc4e7c3880,period_component_02,0.057733,0.129517,1.069946,0.072442,0.700917,1.458936,3.984842,0.189322,-0.189322,0.045322,0.018201,0.567682,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0098_003,q_0098,test,return_impact_month,currency_amount,1,63a01401d077fdacf2a3bb90e547a472fbf6ce02f3dd76d3bc5e69bc4e7c3880,period_component_02,0.060618,0.134614,0.871504,0.09286,0.772108,2.681319,6.444633,0.02349,-0.02349,0.049706,0.006552,0.546131,1.0,0.0,0.575
saved_trace_precision,ann_full100_seed_q_0004_001,q_0004,dev,top_country_month,month,0,f8d696c0fdfaf78eda3f008de6d7e267a501cf09d0d002fb6ee802761ae17b63,period_component_01,1.2933743201178535e-05,0.0001663214716055942,0.0009429288329556584,1.7195940017700195e-05,9.894371032714844e-05,3.475752512613932,10.604513168334961,-0.8090852101643881,0.8090852101643881,1.2934207916259766e-05,8.666628824742043e-06,7.43865966796875e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_seed_q_0004_002,q_0004,dev,top_country_month,country,1,f8d696c0fdfaf78eda3f008de6d7e267a501cf09d0d002fb6ee802761ae17b63,period_component_01,0.6921905279159546,1.1335318088531494,1.1335318088531494,0.8892945349216461,0.8892945349216461,1.4043083190917969,1.4043083190917969,1.4043083190917969,-1.4043083190917969,0.4995214343070984,0.10974833369255066,0.6921920776367188,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0004_003,q_0004,dev,top_country_month,currency_amount,1,f8d696c0fdfaf78eda3f008de6d7e267a501cf09d0d002fb6ee802761ae17b63,period_component_01,0.09072466822774458,0.11108520512389078,0.8991138935089111,0.09595413804054265,0.8805549740791321,1.8365959167480468,6.075016021728516,-0.10339775085449218,0.10339775085449218,0.05006334185600281,0.004172543635036163,0.8662090301513672,1.0,0.0,0.575
saved_trace_precision,ann_full100_seed_q_0005_001,q_0005,test,top_country_month,month,0,dcd4782cb79be96ccde94912009644ec6f9191b07f6f21012da7319fd3d8ac1a,period_component_01,1.257619875024337e-05,0.00016437799658319818,0.0008614413090981543,1.6490618387821065e-05,8.624792098999023e-05,3.4815308252970376,9.889190673828125,-0.8148641586303711,0.8148641586303711,1.2576580047607422e-05,8.652444814331398e-06,6.67572021484375e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_seed_q_0005_002,q_0005,test,top_country_month,country,1,dcd4782cb79be96ccde94912009644ec6f9191b07f6f21012da7319fd3d8ac1a,period_component_01,1.0905647277832031,1.6794791221618652,1.6794791221618652,1.0,1.0,1.978729248046875,1.978729248046875,1.978729248046875,-1.978729248046875,0.663973331451416,0.32794663310050964,1.090566635131836,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0005_003,q_0005,test,top_country_month,country,1,dcd4782cb79be96ccde94912009644ec6f9191b07f6f21012da7319fd3d8ac1a,period_component_01,0.0006200536736287177,0.006698008626699448,0.006698008626699448,0.0008809566497802734,0.0008809566497802734,1.7024421691894531,1.7024421691894531,-1.7024421691894531,1.7024421691894531,0.0006198883056640625,0.0003587917017284781,0.0006198883056640625,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0005_004,q_0005,test,top_country_month,currency_amount,1,dcd4782cb79be96ccde94912009644ec6f9191b07f6f21012da7319fd3d8ac1a,period_component_01,0.03334008363486242,0.11226399973384105,0.7155815362930298,0.055367979738447426,0.39180660247802734,2.0913736555311413,4.250019073486328,0.08337889777289496,-0.08337889777289496,0.030211395687527128,0.00505481801762168,0.244781494140625,1.0,0.0,0.575
saved_trace_precision,ann_full100_seed_q_0009_001,q_0009,dev,top_country_month,month,0,a0a8b0293ef3e8786b9ae03ba452433ac5587d2f36cb8677fcc1b5b3bb285c02,period_component_02,1.0410670861678758e-05,0.00014167461463661843,0.0007605798309668899,1.2665987014770508e-05,6.872415542602539e-05,4.122080485026042,9.607484817504883,-0.830413818359375,0.830413818359375,1.0410944620768229e-05,8.151986488883859e-06,5.7220458984375e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_seed_q_0009_002,q_0009,dev,top_country_month,country,1,a0a8b0293ef3e8786b9ae03ba452433ac5587d2f36cb8677fcc1b5b3bb285c02,period_component_02,2.3756799697875977,1.8208609819412231,1.8208609819412231,0.5580536425113678,0.5580536425113678,5.590793609619141,5.590793609619141,5.590793609619141,-5.590793609619141,0.4651023745536804,0.37215110659599304,2.3756866455078125,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0009_003,q_0009,dev,top_country_month,currency_amount,1,a0a8b0293ef3e8786b9ae03ba452433ac5587d2f36cb8677fcc1b5b3bb285c02,period_component_02,0.07466000742670076,0.19613026776205517,1.0511623620986938,0.11195695400238037,0.6328742504119873,3.6986534118652346,10.566980361938477,-0.16963615417480468,0.16963615417480468,0.06336745619773865,0.014777967483814792,0.4627208709716797,1.0,0.0,0.575
saved_trace_precision,ann_full100_seed_q_0009_004,q_0009,dev,top_country_month,ranking,1,a0a8b0293ef3e8786b9ae03ba452433ac5587d2f36cb8677fcc1b5b3bb285c02,period_component_02,0.5015675753355027,1.0868797898292542,2.0088860988616943,0.44545678794384,0.8491942137479782,1.8745189666748048,3.9168834686279297,0.7658824920654297,-0.7658824920654297,0.29892539978027344,0.15239402279257774,1.4590167999267578,1.0,0.0,1.0
saved_trace_precision,ann_full100_seed_q_0010_001,q_0010,test,top_country_month,month,0,28b82da324c1c7dc79fa4f69d3bc6f0cbc4b22ebffdda94a0a7be5cc7e5c1fd3,period_component_02,1.4920481778091244e-05,0.00019021222381828315,0.0010060658678412437,2.1586815516116964e-05,0.00011616945266723633,3.6271308263142905,9.76278305053711,-0.7104622522989908,0.7104622522989908,1.4921029408772787e-05,8.255865317385869e-06,8.0108642578125e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_seed_q_0010_002,q_0010,test,top_country_month,country,1,28b82da324c1c7dc79fa4f69d3bc6f0cbc4b22ebffdda94a0a7be5cc7e5c1fd3,period_component_02,0.1421923004090786,0.42227621958591044,0.8430564999580383,0.20775961875915527,0.4153517484664917,2.9469728469848633,3.2688236236572266,-0.3218507766723633,0.3218507766723633,0.12377649545669556,0.039793369425751735,0.28426361083984375,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0010_003,q_0010,test,top_country_month,malformed_number,1,28b82da324c1c7dc79fa4f69d3bc6f0cbc4b22ebffdda94a0a7be5cc7e5c1fd3,period_component_02,0.151796499961074,0.1332542887306772,0.5835888981819153,0.08872669041156767,0.5379380285739899,3.303853416442871,6.106498718261719,-0.10120143890380859,0.10120143890380859,0.045922976732254026,0.0031192695274967265,1.3133811950683594,1.0,0.0,1.0
saved_trace_precision,ann_full100_seed_q_0014_001,q_0014,dev,top_country_month,month,0,81d810b0bbaa509074f22bb8f09a0d107971df5be56c39af555e91e676943f02,period_component_01,8.006727008809852e-06,0.00010701468013015376,0.0005759803461842239,1.0728836059570312e-05,5.894899368286133e-05,3.0394213994344077,8.486530303955078,-0.7477547327677408,0.7477547327677408,8.006890614827475e-06,5.285512560293526e-06,4.38690185546875e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_seed_q_0014_002,q_0014,dev,top_country_month,country,1,81d810b0bbaa509074f22bb8f09a0d107971df5be56c39af555e91e676943f02,period_component_01,0.10821064605261199,0.35360414534807205,0.7030852437019348,0.16737285256385803,0.33433282375335693,1.1130390167236328,1.2496566772460938,-0.13661766052246094,0.13661766052246094,0.0973353385925293,0.027297800304950215,0.2160797119140625,1.0,0.0,0.7142857142857143
saved_trace_precision,ann_full100_seed_q_0014_003,q_0014,dev,top_country_month,malformed_number,1,81d810b0bbaa509074f22bb8f09a0d107971df5be56c39af555e91e676943f02,period_component_01,0.12705094450157048,0.139592030888889,1.0278955698013306,0.09032481908798218,0.7337123155593872,2.6026784896850588,6.963935852050781,0.09996776580810547,-0.09996776580810547,0.05131474733352661,0.012304680958823155,1.1818981170654297,1.0,0.0,1.0
saved_trace_precision,ann_full100_seed_q_0014_004,q_0014,dev,top_country_month,ranking,1,81d810b0bbaa509074f22bb8f09a0d107971df5be56c39af555e91e676943f02,period_component_01,0.7175261497497558,1.6073591351509093,2.3991239070892334,0.6922890961170196,0.9668214470148087,1.3191238403320313,2.227031707763672,1.285455322265625,-1.285455322265625,0.4739473581314087,0.2556056216359138,1.2645721435546875,1.0,0.0,1.0
saved_trace_precision,ann_full100_draft_q_0020_001,q_0020,dev,top_product_month,month,0,42e37802da02bfae327eacfaba33de48c96e072c5a89fc6af81b80bd847c698d,period_component_03,1.5734972567571504e-05,0.00019670738838328816,0.00108914147131145,2.1398067474365234e-05,0.00011962652206420898,2.780792236328125,7.809749603271484,-0.4891242980957031,0.4891242980957031,1.5735626220703125e-05,1.0064653236237694e-05,8.7738037109375e-05,1.0,0.0,0.0
saved_trace_precision,ann_full100_draft_q_0020_002,q_0020,dev,top_product_month,product_name,1,42e37802da02bfae327eacfaba33de48c96e072c5a89fc6af81b80bd847c698d,period_component_03,0.14443056452051273,0.25749338204170474,1.1585252285003662,0.15967049201329553,1.0,5.110100428263347,9.457427978515625,0.33454280429416233,-0.33454280429416233,0.10205801328023274,0.04444553962209991,0.917572021484375,1.0,0.0,1.0
saved_trace_precision,ann_full100_draft_q_0020_003,q_0020,dev,top_product_month,product_stock_code,1,42e37802da02bfae327eacfaba33de48c96e072c5a89fc6af81b80bd847c698d,period_component_03,3.129119043402776e-05,0.00035250344899395714,0.0009878231212496758,5.8452288309696065e-05,0.00017708539962768555,3.3005151748657227,5.249919891357422,-1.383848508199056,1.383848508199056,3.129243850708008e-05,4.1339470916076e-06,9.1552734375e-05,1.0,0.0,0.8
saved_trace_precision,ann_full100_draft_q_0020_004,q_0020,dev,top_product_month,currency_amount,1,42e37802da02bfae327eacfaba33de48c96e072c5a89fc6af81b80bd847c698d,period_component_03,0.09832870558551221,0.10933760327839082,0.7898231148719788,0.12033422291278839,0.9385735392570496,3.347360372543335,7.125,-0.3137390613555908,0.3137390613555908,0.061274655163288116,0.0022150774921705363,0.7736244201660156,1.0,0.0,0.575
saved_trace_precision,ann_full100_draft_q_0020_005,q_0020,dev,top_product_month,ranking,1,42e37802da02bfae327eacfaba33de48c96e072c5a89fc6af81b80bd847c698d,period_component_03,0.40151652693748474,1.0293859044710796,1.275968313217163,0.47483430306116736,0.9484738111495972,0.9528783162434896,1.3243770599365234,0.7322616577148438,-0.7322616577148438,0.3025240898132324,0.13021388898293176,0.8243770599365234,1.0,0.0,1.0
