question_id,split,question_type,scenario,answer_changed,numeric_changed,entity_rank_or_direction_changed,interpretation_changed,changed_fields,historical_gold,scenario_answer
q_0079,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 14576.5}], ""numerator_merchandise_net_revenue"": 14576.5, ""total_merchandise_net_revenue"": 676770.86, ""share_percent"": 2.15, ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 14576.5}], ""numerator_merchandise_net_revenue"": 14576.5, ""total_merchandise_net_revenue"": 676770.86, ""share_percent"": 2.15, ""currency"": ""GBP""}"
q_0080,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10441.77}], ""numerator_merchandise_net_revenue"": 10441.77, ""total_merchandise_net_revenue"": 701361.85, ""share_percent"": 1.49, ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10441.77}], ""numerator_merchandise_net_revenue"": 10441.77, ""total_merchandise_net_revenue"": 701361.85, ""share_percent"": 1.49, ""currency"": ""GBP""}"
q_0081,dev,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}], ""numerator_merchandise_net_revenue"": 9971.51, ""total_merchandise_net_revenue"": 1011358.16, ""share_percent"": 0.99, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}], ""numerator_merchandise_net_revenue"": 9971.51, ""total_merchandise_net_revenue"": 1011358.16, ""share_percent"": 0.99, ""currency"": ""GBP""}"
q_0082,test,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12635.34}], ""numerator_merchandise_net_revenue"": 12635.34, ""total_merchandise_net_revenue"": 1061714.6, ""share_percent"": 1.19, ""currency"": ""GBP""}","{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 12635.34}], ""numerator_merchandise_net_revenue"": 12635.34, ""total_merchandise_net_revenue"": 1061714.6, ""share_percent"": 1.19, ""currency"": ""GBP""}"
q_0083,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}], ""numerator_merchandise_net_revenue"": 34343.77, ""total_merchandise_net_revenue"": 1427121.25, ""share_percent"": 2.41, ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_n"": 1, ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}], ""numerator_merchandise_net_revenue"": 34343.77, ""total_merchandise_net_revenue"": 1427121.25, ""share_percent"": 2.41, ""currency"": ""GBP""}"
q_0084,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""numerator_merchandise_net_revenue"": 33787.17, ""total_merchandise_net_revenue"": 578914.41, ""share_percent"": 5.84, ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""numerator_merchandise_net_revenue"": 33787.17, ""total_merchandise_net_revenue"": 578914.41, ""share_percent"": 5.84, ""currency"": ""GBP""}"
q_0085,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 16817.85}, {""rank"": 2, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10116.43}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9098.27}], ""numerator_merchandise_net_revenue"": 36032.55, ""total_merchandise_net_revenue"": 679212.52, ""share_percent"": 5.31, ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 16817.85}, {""rank"": 2, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 10116.43}, {""rank"": 3, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 9098.27}], ""numerator_merchandise_net_revenue"": 36032.55, ""total_merchandise_net_revenue"": 679212.52, ""share_percent"": 5.31, ""currency"": ""GBP""}"
q_0086,dev,product_revenue_share_month,stock_code_grain,True,True,False,False,"[{""field"": ""top_products[0].description"", ""old"": ""PICNIC BASKET WICKER 60 PIECES"", ""new"": ""PICNIC BASKET WICKER SMALL"", ""kind"": ""categorical""}, {""field"": ""top_products[0].merchandise_net_revenue"", ""old"": 39619.5, ""new"": 40298.1, ""kind"": ""numeric""}, {""field"": ""numerator_merchandise_net_revenue"", ""old"": 61525.31, ""new"": 62203.91, ""kind"": ""numeric""}, {""field"": ""share_percent"", ""old"": 8.5, ""new"": 8.59, ""kind"": ""numeric""}]","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""22502"", ""description"": ""PICNIC BASKET WICKER 60 PIECES"", ""merchandise_net_revenue"": 39619.5}, {""rank"": 2, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 12452.17}, {""rank"": 3, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9453.64}], ""numerator_merchandise_net_revenue"": 61525.31, ""total_merchandise_net_revenue"": 723970.15, ""share_percent"": 8.5, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""22502"", ""description"": ""PICNIC BASKET WICKER SMALL"", ""merchandise_net_revenue"": 40298.1}, {""rank"": 2, ""stock_code"": ""47566"", ""description"": ""PARTY BUNTING"", ""merchandise_net_revenue"": 12452.17}, {""rank"": 3, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9453.64}], ""numerator_merchandise_net_revenue"": 62203.91, ""total_merchandise_net_revenue"": 723970.15, ""share_percent"": 8.59, ""currency"": ""GBP""}"
q_0087,test,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9315.03}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 8630.45}], ""numerator_merchandise_net_revenue"": 27916.99, ""total_merchandise_net_revenue"": 1011358.16, ""share_percent"": 2.76, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""23243"", ""description"": ""SET OF TEA COFFEE SUGAR TINS PANTRY"", ""merchandise_net_revenue"": 9971.51}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 9315.03}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 8630.45}], ""numerator_merchandise_net_revenue"": 27916.99, ""total_merchandise_net_revenue"": 1011358.16, ""share_percent"": 2.76, ""currency"": ""GBP""}"
q_0088,train,product_revenue_share_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}, {""rank"": 2, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 28853.54}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 14113.9}], ""numerator_merchandise_net_revenue"": 77311.21, ""total_merchandise_net_revenue"": 1427121.25, ""share_percent"": 5.42, ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""top_n"": 3, ""top_products"": [{""rank"": 1, ""stock_code"": ""23084"", ""description"": ""RABBIT NIGHT LIGHT"", ""merchandise_net_revenue"": 34343.77}, {""rank"": 2, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 28853.54}, {""rank"": 3, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 14113.9}], ""numerator_merchandise_net_revenue"": 77311.21, ""total_merchandise_net_revenue"": 1427121.25, ""share_percent"": 5.42, ""currency"": ""GBP""}"
q_0089,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""gross_positive_revenue"": 821452.73, ""cancellation_revenue"": -74729.12, ""reduction_amount"": 74729.12, ""reduction_rate_percent"": 9.1, ""net_revenue"": 746723.61, ""currency"": ""GBP""}","{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""gross_positive_revenue"": 821452.73, ""cancellation_revenue"": -74729.12, ""reduction_amount"": 74729.12, ""reduction_rate_percent"": 9.1, ""net_revenue"": 746723.61, ""currency"": ""GBP""}"
q_0090,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""gross_positive_revenue"": 689811.61, ""cancellation_revenue"": -131363.05, ""reduction_amount"": 131363.05, ""reduction_rate_percent"": 19.04, ""net_revenue"": 558448.56, ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""gross_positive_revenue"": 689811.61, ""cancellation_revenue"": -131363.05, ""reduction_amount"": 131363.05, ""reduction_rate_percent"": 19.04, ""net_revenue"": 558448.56, ""currency"": ""GBP""}"
q_0091,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""gross_positive_revenue"": 522545.56, ""cancellation_revenue"": -25519.15, ""reduction_amount"": 25519.15, ""reduction_rate_percent"": 4.88, ""net_revenue"": 497026.41, ""currency"": ""GBP""}","{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""gross_positive_revenue"": 522545.56, ""cancellation_revenue"": -25519.15, ""reduction_amount"": 25519.15, ""reduction_rate_percent"": 4.88, ""net_revenue"": 497026.41, ""currency"": ""GBP""}"
q_0092,dev,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""gross_positive_revenue"": 716215.26, ""cancellation_revenue"": -34201.28, ""reduction_amount"": 34201.28, ""reduction_rate_percent"": 4.78, ""net_revenue"": 682013.98, ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""gross_positive_revenue"": 716215.26, ""cancellation_revenue"": -34201.28, ""reduction_amount"": 34201.28, ""reduction_rate_percent"": 4.78, ""net_revenue"": 682013.98, ""currency"": ""GBP""}"
q_0093,test,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""gross_positive_revenue"": 536968.49, ""cancellation_revenue"": -44600.65, ""reduction_amount"": 44600.65, ""reduction_rate_percent"": 8.31, ""net_revenue"": 492367.84, ""currency"": ""GBP""}","{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""gross_positive_revenue"": 536968.49, ""cancellation_revenue"": -44600.65, ""reduction_amount"": 44600.65, ""reduction_rate_percent"": 8.31, ""net_revenue"": 492367.84, ""currency"": ""GBP""}"
q_0094,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""gross_positive_revenue"": 769296.61, ""cancellation_revenue"": -47202.51, ""reduction_amount"": 47202.51, ""reduction_rate_percent"": 6.14, ""net_revenue"": 722094.1, ""currency"": ""GBP""}","{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""gross_positive_revenue"": 769296.61, ""cancellation_revenue"": -47202.51, ""reduction_amount"": 47202.51, ""reduction_rate_percent"": 6.14, ""net_revenue"": 722094.1, ""currency"": ""GBP""}"
q_0095,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""gross_positive_revenue"": 760547.01, ""cancellation_revenue"": -70569.78, ""reduction_amount"": 70569.78, ""reduction_rate_percent"": 9.28, ""net_revenue"": 689977.23, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""gross_positive_revenue"": 760547.01, ""cancellation_revenue"": -70569.78, ""reduction_amount"": 70569.78, ""reduction_rate_percent"": 9.28, ""net_revenue"": 689977.23, ""currency"": ""GBP""}"
q_0096,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""gross_positive_revenue"": 718076.12, ""cancellation_revenue"": -37919.13, ""reduction_amount"": 37919.13, ""reduction_rate_percent"": 5.28, ""net_revenue"": 680156.99, ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""gross_positive_revenue"": 718076.12, ""cancellation_revenue"": -37919.13, ""reduction_amount"": 37919.13, ""reduction_rate_percent"": 5.28, ""net_revenue"": 680156.99, ""currency"": ""GBP""}"
q_0097,dev,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""gross_positive_revenue"": 757841.38, ""cancellation_revenue"": -54330.8, ""reduction_amount"": 54330.8, ""reduction_rate_percent"": 7.17, ""net_revenue"": 703510.58, ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""gross_positive_revenue"": 757841.38, ""cancellation_revenue"": -54330.8, ""reduction_amount"": 54330.8, ""reduction_rate_percent"": 7.17, ""net_revenue"": 703510.58, ""currency"": ""GBP""}"
q_0098,test,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""gross_positive_revenue"": 1056435.19, ""cancellation_revenue"": -38838.51, ""reduction_amount"": 38838.51, ""reduction_rate_percent"": 3.68, ""net_revenue"": 1017596.68, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""gross_positive_revenue"": 1056435.19, ""cancellation_revenue"": -38838.51, ""reduction_amount"": 38838.51, ""reduction_rate_percent"": 3.68, ""net_revenue"": 1017596.68, ""currency"": ""GBP""}"
q_0099,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""gross_positive_revenue"": 1151263.73, ""cancellation_revenue"": -81895.5, ""reduction_amount"": 81895.5, ""reduction_rate_percent"": 7.11, ""net_revenue"": 1069368.23, ""currency"": ""GBP""}","{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""gross_positive_revenue"": 1151263.73, ""cancellation_revenue"": -81895.5, ""reduction_amount"": 81895.5, ""reduction_rate_percent"": 7.11, ""net_revenue"": 1069368.23, ""currency"": ""GBP""}"
q_0100,train,return_impact_month,stock_code_grain,False,False,False,False,[],"{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""gross_positive_revenue"": 1503866.78, ""cancellation_revenue"": -47720.98, ""reduction_amount"": 47720.98, ""reduction_rate_percent"": 3.17, ""net_revenue"": 1456145.8, ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""gross_positive_revenue"": 1503866.78, ""cancellation_revenue"": -47720.98, ""reduction_amount"": 47720.98, ""reduction_rate_percent"": 3.17, ""net_revenue"": 1456145.8, ""currency"": ""GBP""}"
q_0001,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 26611.16, ""new"": 26596.16, ""kind"": ""numeric""}]","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 26611.16, ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 26596.16, ""currency"": ""GBP""}"
q_0002,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 22932.11, ""new"": 22797.11, ""kind"": ""numeric""}]","{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 22932.11, ""currency"": ""GBP""}","{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 22797.11, ""currency"": ""GBP""}"
q_0003,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 22416.49, ""new"": 22206.49, ""kind"": ""numeric""}]","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 22416.49, ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 22206.49, ""currency"": ""GBP""}"
q_0004,dev,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 11963.37, ""new"": 10865.37, ""kind"": ""numeric""}]","{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Germany"", ""net_revenue"": 11963.37, ""currency"": ""GBP""}","{""year_month"": ""2011-04"", ""month_label"": ""April 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Germany"", ""net_revenue"": 10865.37, ""currency"": ""GBP""}"
q_0005,test,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 29185.88, ""new"": 28942.88, ""kind"": ""numeric""}]","{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 29185.88, ""currency"": ""GBP""}","{""year_month"": ""2011-05"", ""month_label"": ""May 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 28942.88, ""currency"": ""GBP""}"
q_0006,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 26843.09, ""new"": 26738.09, ""kind"": ""numeric""}]","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 26843.09, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 26738.09, ""currency"": ""GBP""}"
q_0007,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 42689.65, ""new"": 42189.65, ""kind"": ""numeric""}]","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""EIRE"", ""net_revenue"": 42689.65, ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""EIRE"", ""net_revenue"": 42189.65, ""currency"": ""GBP""}"
q_0008,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 39655.81, ""new"": 39967.81, ""kind"": ""numeric""}]","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 39655.81, ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 39967.81, ""currency"": ""GBP""}"
q_0009,dev,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 42476.2, ""new"": 41882.15, ""kind"": ""numeric""}]","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""EIRE"", ""net_revenue"": 42476.2, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""EIRE"", ""net_revenue"": 41882.15, ""currency"": ""GBP""}"
q_0010,test,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 40708.65, ""new"": 40378.65, ""kind"": ""numeric""}]","{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 40708.65, ""currency"": ""GBP""}","{""year_month"": ""2011-10"", ""month_label"": ""October 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""Netherlands"", ""net_revenue"": 40378.65, ""currency"": ""GBP""}"
q_0011,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,True,False,"[{""field"": ""country"", ""old"": ""France"", ""new"": ""EIRE"", ""kind"": ""categorical""}, {""field"": ""net_revenue"", ""old"": 30638.12, ""new"": 29488.05, ""kind"": ""numeric""}]","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""France"", ""net_revenue"": 30638.12, ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""scope"": ""excluding United Kingdom"", ""country"": ""EIRE"", ""net_revenue"": 29488.05, ""currency"": ""GBP""}"
q_0012,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 432995.4, ""new"": 455784.4, ""kind"": ""numeric""}]","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 432995.4, ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 455784.4, ""currency"": ""GBP""}"
q_0013,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 558458.89, ""new"": 561786.46, ""kind"": ""numeric""}]","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 558458.89, ""currency"": ""GBP""}","{""year_month"": ""2011-03"", ""month_label"": ""March 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 561786.46, ""currency"": ""GBP""}"
q_0014,dev,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 553330.21, ""new"": 593269.36, ""kind"": ""numeric""}]","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 553330.21, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 593269.36, ""currency"": ""GBP""}"
q_0015,test,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 860104.36, ""new"": 860237.39, ""kind"": ""numeric""}]","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 860104.36, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 860237.39, ""currency"": ""GBP""}"
q_0016,train,top_country_month,merchandise_scope_and_stock_code_grain,True,True,False,False,"[{""field"": ""net_revenue"", ""old"": 1277409.79, ""new"": 1258904.59, ""kind"": ""numeric""}]","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 1277409.79, ""currency"": ""GBP""}","{""year_month"": ""2011-11"", ""month_label"": ""November 2011"", ""scope"": ""all countries"", ""country"": ""United Kingdom"", ""net_revenue"": 1258904.59, ""currency"": ""GBP""}"
